accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
19138,Belagavi,Karnataka,15.83826,74.497271,2023-01-12,14:00,14,Thursday,0,rural,6,0,fog,low,21,high,distraction,major,3,0,0,,0.65
19139,Tirunelveli,Tamil Nadu,8.71877,77.75767,2025-01-31,15:00,15,Friday,0,urban,2,0,clear,high,36,low,distraction,minor,1,1,0,,0.1
19140,Mumbai,Maharashtra,19.087345,72.868506,2023-05-06,8:00,8,Saturday,1,urban,1,1,fog,low,21,high,distraction,minor,4,2,1,,0.8
19141,Durgapur,West Bengal,23.528471,87.319862,2024-01-28,13:00,13,Sunday,1,highway,1,0,rain,low,35,low,drunk driving,major,1,0,0,,0.45
19142,Thrissur,Kerala,10.519355,76.212207,2024-06-27,6:00,6,Thursday,0,urban,5,0,fog,low,30,high,drunk driving,fatal,4,4,0,,0.85
19143,Yanam,Puducherry,16.732738,82.210703,2023-04-27,18:00,18,Thursday,0,urban,2,1,rain,medium,22,high,overspeeding,fatal,1,1,1,,0.8
19144,Ahmedabad,Gujarat,23.024584,72.571032,2023-11-18,21:00,21,Saturday,1,highway,5,1,clear,high,16,low,poor road,fatal,4,4,0,,0.3
19145,Kota,Rajasthan,25.219683,75.857787,2024-11-04,8:00,8,Monday,0,urban,6,1,rain,low,25,high,weather,minor,2,2,1,,0.8
19146,Kurnool,Andhra Pradesh,15.820502,78.032925,2025-02-18,23:00,23,Tuesday,0,urban,4,1,fog,low,29,low,weather,major,4,1,0,,0.45
19147,Visakhapatnam,Andhra Pradesh,17.692395,83.208623,2024-02-25,10:00,10,Sunday,1,urban,6,0,fog,low,34,medium,poor road,minor,5,5,1,,0.6
19148,Chennai,Tamil Nadu,13.075473,80.2737,2024-07-29,20:00,20,Monday,0,highway,1,0,rain,low,30,high,overspeeding,minor,2,1,0,,0.65
19149,Kolkata,West Bengal,22.564202,88.363294,2023-04-20,12:00,12,Thursday,0,highway,2,0,rain,medium,24,medium,weather,major,2,2,0,,0.25
19150,New Delhi,Delhi,28.62288,77.212563,2023-02-27,20:00,20,Monday,0,urban,2,0,clear,high,16,low,drunk driving,minor,5,3,0,,0.1
19151,Ujjain,Madhya Pradesh,23.184967,75.782862,2024-03-27,6:00,6,Wednesday,0,rural,1,0,clear,high,28,medium,distraction,minor,4,0,0,,0.1
19152,Kochi,Kerala,9.935846,76.272735,2024-07-08,16:00,16,Monday,0,highway,5,1,clear,high,21,low,distraction,minor,2,0,0,,0.1
19153,Bareilly,Uttar Pradesh,28.361806,79.425197,2022-03-31,15:00,15,Thursday,0,highway,4,1,clear,high,39,medium,distraction,minor,2,2,0,,0.1
19154,Kakching,Manipur,24.483773,93.969847,2023-04-07,20:00,20,Friday,0,rural,1,0,fog,low,37,medium,weather,fatal,1,1,0,,0.65
19155,Alwar,Rajasthan,27.553449,76.634463,2024-06-15,9:00,9,Saturday,1,highway,2,0,fog,low,29,high,overspeeding,minor,2,2,1,,0.8
19156,Patna,Bihar,25.596493,85.129793,2022-08-02,8:00,8,Tuesday,0,rural,1,1,fog,low,17,medium,weather,fatal,4,4,1,,0.8
19157,Bangalore,Karnataka,12.966385,77.593111,2022-06-30,8:00,8,Thursday,0,rural,6,1,clear,high,22,high,drunk driving,major,5,3,1,,0.45
19158,Ahmedabad,Gujarat,23.026743,72.575865,2023-05-26,15:00,15,Friday,0,rural,2,1,fog,low,30,low,weather,minor,5,0,0,,0.45
19159,Tiruchirappalli,Tamil Nadu,10.800633,78.69452,2022-11-22,20:00,20,Tuesday,0,highway,1,0,clear,high,18,low,drunk driving,minor,4,3,0,,0.1
19160,Kota,Rajasthan,25.209283,75.862593,2022-02-16,15:00,15,Wednesday,0,highway,5,1,clear,high,32,low,drunk driving,minor,1,0,0,,0.1
19161,Agra,Uttar Pradesh,27.174106,78.0054,2023-11-15,21:00,21,Wednesday,0,rural,3,1,rain,low,34,high,distraction,minor,5,2,0,,0.65
19162,Patna,Bihar,25.595743,85.139469,2024-01-21,7:00,7,Sunday,1,urban,2,1,fog,low,36,high,poor road,major,3,1,0,,0.65
19163,Durgapur,West Bengal,23.51466,87.320715,2022-01-30,21:00,21,Sunday,1,rural,6,0,clear,high,17,medium,drunk driving,fatal,4,4,0,,0.3
19164,Silchar,Assam,24.837645,92.775922,2024-02-11,12:00,12,Sunday,1,highway,3,0,clear,high,32,high,drunk driving,fatal,1,1,0,,0.5
19165,Villianur,Puducherry,11.906549,79.755298,2022-02-26,1:00,1,Saturday,1,rural,5,0,clear,high,23,low,distraction,fatal,5,5,0,,0.3
19166,Raipur,Chhattisgarh,21.262768,81.638446,2024-06-13,3:00,3,Thursday,0,urban,6,0,clear,high,18,medium,weather,minor,2,0,0,,0.1
19167,Karol Bagh,Delhi,28.636686,77.18432,2022-03-10,9:00,9,Thursday,0,urban,2,1,fog,low,36,low,weather,major,4,4,1,,0.6
19168,Jaipur,Rajasthan,26.920133,75.778442,2024-12-17,22:00,22,Tuesday,0,highway,6,1,rain,medium,20,high,distraction,minor,4,3,0,,0.45
19169,Alwar,Rajasthan,27.564441,76.637122,2023-04-20,13:00,13,Thursday,0,rural,2,0,fog,low,17,low,overspeeding,minor,4,0,0,,0.45
19170,Asansol,West Bengal,23.698446,86.98575,2024-09-14,1:00,1,Saturday,1,rural,4,1,fog,low,24,low,drunk driving,minor,2,2,0,,0.45
19171,Amritsar,Punjab,31.643887,74.873371,2024-05-23,10:00,10,Thursday,0,highway,1,1,clear,high,15,high,overspeeding,major,1,0,1,,0.45
19172,Ranchi,Jharkhand,23.344527,85.316114,2024-02-02,2:00,2,Friday,0,highway,3,1,rain,low,39,low,poor road,minor,2,0,0,,0.45
19173,Madurai,Tamil Nadu,9.926729,78.122203,2023-05-16,17:00,17,Tuesday,0,rural,3,1,fog,low,19,low,distraction,major,2,1,1,,0.6
19174,Mysore,Karnataka,12.288043,76.650986,2022-10-01,1:00,1,Saturday,1,rural,5,0,clear,high,34,low,distraction,major,5,2,0,,0.1
19175,Varanasi,Uttar Pradesh,25.309828,82.963879,2024-12-22,21:00,21,Sunday,1,rural,5,0,rain,low,32,medium,poor road,major,1,0,0,,0.45
19176,Garacharma,Andaman and Nicobar Islands,11.606673,92.70264,2023-11-11,3:00,3,Saturday,1,highway,2,1,fog,low,40,medium,overspeeding,major,2,0,0,,0.45
19177,Bhopal,Madhya Pradesh,23.255486,77.422547,2024-02-03,13:00,13,Saturday,1,rural,5,0,rain,medium,30,low,poor road,minor,2,0,0,,0.25
19178,Agra,Uttar Pradesh,27.181852,78.009429,2024-09-27,19:00,19,Friday,0,urban,5,1,rain,medium,23,low,weather,minor,5,3,1,,0.4
19179,Dhanbad,Jharkhand,23.792468,86.429878,2022-12-12,23:00,23,Monday,0,urban,6,0,fog,low,27,high,drunk driving,minor,4,0,0,,0.65
19180,Lucknow,Uttar Pradesh,26.835506,80.957242,2023-04-01,1:00,1,Saturday,1,rural,3,0,clear,high,40,low,poor road,minor,5,2,0,,0.1
19181,Silchar,Assam,24.830631,92.770991,2024-12-10,16:00,16,Tuesday,0,rural,1,1,clear,high,28,medium,overspeeding,minor,5,4,0,,0.1
19182,Jaipur,Rajasthan,26.908191,75.795398,2023-09-07,18:00,18,Thursday,0,highway,1,0,fog,low,17,medium,overspeeding,minor,3,3,1,,0.6
19183,Guwahati,Assam,26.134952,91.728995,2022-12-06,0:00,0,Tuesday,0,urban,6,0,rain,medium,29,low,overspeeding,minor,1,1,0,,0.25
19184,Puri,Odisha,19.809106,85.822333,2024-08-03,7:00,7,Saturday,1,highway,6,1,clear,high,38,low,drunk driving,minor,1,0,0,,0.1
19185,Chennai,Tamil Nadu,13.093923,80.27088,2024-01-20,4:00,4,Saturday,1,highway,6,0,fog,low,26,low,drunk driving,minor,1,0,0,,0.45
19186,Kanpur,Uttar Pradesh,26.444815,80.325416,2022-09-01,19:00,19,Thursday,0,urban,6,0,fog,low,30,high,drunk driving,fatal,1,1,1,,1.0
19187,Belagavi,Karnataka,15.853839,74.504841,2022-02-19,12:00,12,Saturday,1,highway,2,1,fog,low,19,low,poor road,major,5,5,0,,0.45
19188,Howrah,West Bengal,22.577506,88.328608,2024-12-09,20:00,20,Monday,0,urban,1,0,fog,low,28,medium,overspeeding,minor,1,1,0,,0.45
19189,Cuttack,Odisha,20.456599,85.888374,2024-12-31,18:00,18,Tuesday,0,highway,5,0,rain,low,27,medium,weather,minor,2,2,1,,0.6
19190,Kochi,Kerala,9.921583,76.259327,2025-04-11,19:00,19,Friday,0,highway,5,0,clear,high,19,high,distraction,major,4,1,1,,0.45
19191,Chennai,Tamil Nadu,13.091958,80.261883,2022-03-28,15:00,15,Monday,0,highway,2,0,fog,low,40,high,poor road,major,4,2,0,,0.65
19192,Jodhpur,Rajasthan,26.227935,73.018194,2024-11-29,23:00,23,Friday,0,rural,2,0,rain,low,22,low,poor road,minor,3,2,0,,0.45
19193,Mumbai,Maharashtra,19.065118,72.889226,2025-02-10,13:00,13,Monday,0,urban,2,0,clear,high,19,high,poor road,minor,2,1,0,,0.3
19194,Coimbatore,Tamil Nadu,11.017781,76.955808,2022-01-05,2:00,2,Wednesday,0,urban,3,1,clear,high,29,low,poor road,major,1,0,0,,0.1
19195,Davanagere,Karnataka,14.467994,75.913484,2025-03-01,18:00,18,Saturday,1,highway,4,0,clear,high,32,medium,overspeeding,major,2,0,1,,0.25
19196,Indore,Madhya Pradesh,22.719155,75.860527,2022-06-24,10:00,10,Friday,0,urban,4,1,rain,low,36,high,weather,minor,3,2,1,,0.8
19197,Faridabad,Haryana,28.412704,77.316145,2022-10-09,3:00,3,Sunday,1,rural,3,1,fog,low,27,low,distraction,minor,1,0,0,,0.45
19198,Bangalore,Karnataka,12.978767,77.593796,2024-10-21,0:00,0,Monday,0,highway,1,1,rain,low,15,low,drunk driving,minor,2,1,0,,0.45
19199,Ram Darbar,Chandigarh,30.685149,76.783526,2024-09-30,13:00,13,Monday,0,highway,6,0,clear,high,40,medium,weather,minor,5,0,0,,0.1
19200,Howrah,West Bengal,22.575441,88.310768,2022-08-18,5:00,5,Thursday,0,urban,3,0,rain,medium,16,high,overspeeding,fatal,5,5,0,,0.65
19201,Mumbai,Maharashtra,19.081898,72.866905,2023-09-15,9:00,9,Friday,0,urban,4,1,rain,low,16,high,poor road,minor,3,1,1,,0.8
19202,Nashik,Maharashtra,20.000126,73.798813,2024-03-02,13:00,13,Saturday,1,highway,1,0,clear,high,31,medium,weather,major,2,0,0,,0.1
19203,Howrah,West Bengal,22.584514,88.308629,2024-02-07,13:00,13,Wednesday,0,urban,2,0,clear,high,29,low,drunk driving,minor,4,1,0,,0.1
19204,Rewa,Madhya Pradesh,24.535885,81.312977,2022-02-08,18:00,18,Tuesday,0,urban,2,1,clear,high,31,high,distraction,minor,1,0,1,,0.45
19205,Mandi,Himachal Pradesh,31.593573,76.928897,2024-01-21,6:00,6,Sunday,1,urban,1,1,fog,low,36,low,weather,major,3,1,0,,0.45
19206,Jamshedpur,Jharkhand,22.798789,86.193596,2022-10-04,1:00,1,Tuesday,0,rural,3,0,clear,high,29,low,drunk driving,minor,4,4,0,,0.1
19207,Visakhapatnam,Andhra Pradesh,17.692483,83.208941,2022-09-20,13:00,13,Tuesday,0,urban,3,0,fog,low,26,high,poor road,minor,3,3,0,,0.65
19208,Daman,Dadra and Nagar Haveli and Daman and Diu,20.399691,72.829939,2022-07-14,12:00,12,Thursday,0,urban,6,0,rain,low,16,medium,poor road,major,5,1,0,,0.45
19209,Pune,Maharashtra,18.521921,73.865295,2024-06-28,9:00,9,Friday,0,highway,4,0,fog,low,21,medium,overspeeding,fatal,4,4,1,,0.8
19210,Guwahati,Assam,26.155793,91.737559,2023-11-02,12:00,12,Thursday,0,rural,1,1,rain,low,25,medium,overspeeding,minor,5,2,0,,0.45
19211,Srinagar,Jammu and Kashmir,34.091216,74.786939,2023-05-07,23:00,23,Sunday,1,highway,1,0,fog,low,24,medium,overspeeding,fatal,1,1,0,,0.65
19212,Jamnagar,Gujarat,22.462381,70.05791,2022-07-19,8:00,8,Tuesday,0,urban,3,0,rain,low,33,high,distraction,fatal,3,3,1,,1.0
19213,Silchar,Assam,24.844841,92.790705,2023-12-11,18:00,18,Monday,0,highway,6,0,fog,low,27,high,distraction,fatal,1,1,1,,1.0
19214,Dharmanagar,Tripura,24.372583,92.163107,2023-11-24,1:00,1,Friday,0,rural,4,0,fog,low,18,medium,drunk driving,major,3,0,0,,0.45
19215,Chennai,Tamil Nadu,13.089644,80.266763,2023-01-24,16:00,16,Tuesday,0,rural,2,0,rain,low,23,medium,poor road,fatal,5,5,0,,0.65
19216,Dwarka,Delhi,28.592059,77.044297,2022-01-16,3:00,3,Sunday,1,highway,4,1,fog,low,37,medium,weather,minor,1,1,0,,0.45
19217,Hisar,Haryana,29.146157,75.719375,2023-04-02,10:00,10,Sunday,1,highway,2,0,fog,low,27,high,poor road,fatal,3,3,1,,1.0
19218,Hoshiarpur,Punjab,31.509261,75.915901,2022-07-29,0:00,0,Friday,0,urban,4,0,clear,high,18,low,weather,major,3,2,0,,0.1
19219,Patna,Bihar,25.597312,85.147521,2022-05-15,14:00,14,Sunday,1,rural,3,0,rain,medium,33,medium,distraction,minor,5,5,0,,0.25
19220,Lucknow,Uttar Pradesh,26.855039,80.950856,2023-11-05,19:00,19,Sunday,1,urban,4,1,clear,high,16,medium,drunk driving,minor,5,2,1,,0.25
19221,Bangalore,Karnataka,12.960908,77.603698,2024-04-15,22:00,22,Monday,0,highway,1,0,rain,medium,24,medium,weather,major,1,1,0,,0.25
19222,Shimla,Himachal Pradesh,31.093928,77.172483,2023-09-11,23:00,23,Monday,0,rural,5,0,fog,low,29,low,overspeeding,minor,2,1,0,,0.45
19223,Ahmedabad,Gujarat,23.031249,72.572571,2022-12-27,10:00,10,Tuesday,0,rural,2,1,clear,high,25,low,drunk driving,minor,2,0,1,,0.25
19224,Indore,Madhya Pradesh,22.724588,75.869091,2025-03-12,9:00,9,Wednesday,0,highway,3,1,fog,low,31,high,poor road,minor,3,1,1,,0.8
19225,Guwahati,Assam,26.147313,91.72815,2023-05-12,16:00,16,Friday,0,highway,2,1,rain,low,39,medium,distraction,major,2,1,0,,0.45
19226,Cuttack,Odisha,20.47123,85.892331,2024-07-13,14:00,14,Saturday,1,rural,3,1,clear,high,40,medium,distraction,major,3,2,0,,0.1
19227,Siliguri,West Bengal,26.726442,88.400788,2024-10-05,14:00,14,Saturday,1,rural,4,0,rain,low,32,medium,overspeeding,major,2,0,0,,0.45
19228,Mysore,Karnataka,12.300764,76.628536,2024-08-12,22:00,22,Monday,0,highway,3,0,rain,medium,29,low,overspeeding,major,5,3,0,,0.25
19229,Gulbarga,Karnataka,17.339522,76.830372,2023-09-07,9:00,9,Thursday,0,highway,6,1,clear,high,36,high,poor road,major,5,0,1,,0.45
19230,Kathua,Jammu and Kashmir,32.372864,75.525629,2022-07-24,18:00,18,Sunday,1,highway,6,0,rain,low,32,high,poor road,minor,2,1,1,,0.8
19231,Mysore,Karnataka,12.286624,76.631156,2023-12-02,10:00,10,Saturday,1,urban,4,1,clear,high,27,medium,poor road,fatal,4,4,1,,0.45
19232,Hazaribagh,Jharkhand,23.998867,85.37471,2022-05-02,14:00,14,Monday,0,highway,5,0,clear,high,22,high,distraction,minor,4,1,0,,0.3
19233,Kanpur,Uttar Pradesh,26.44195,80.326358,2023-01-11,21:00,21,Wednesday,0,highway,2,1,rain,medium,27,low,overspeeding,fatal,4,4,0,,0.45
19234,Ahmedabad,Gujarat,23.017351,72.578096,2022-02-27,5:00,5,Sunday,1,urban,2,1,clear,high,33,medium,distraction,minor,5,1,0,,0.1
19235,Baripada,Odisha,21.939419,86.761602,2023-10-15,22:00,22,Sunday,1,rural,5,0,fog,low,20,low,poor road,minor,3,1,0,,0.45
19236,Siliguri,West Bengal,26.730105,88.389235,2024-05-20,8:00,8,Monday,0,rural,6,0,rain,medium,23,high,weather,minor,4,2,1,,0.6
19237,Lunglei,Mizoram,22.855421,92.766938,2022-05-23,7:00,7,Monday,0,highway,1,0,rain,medium,26,high,overspeeding,major,1,0,0,,0.45
19238,Jabalpur,Madhya Pradesh,22.177101,79.946027,2022-02-22,16:00,16,Tuesday,0,rural,2,0,clear,high,31,low,overspeeding,major,5,5,0,,0.1
19239,Surat,Gujarat,21.176959,72.830366,2022-10-05,22:00,22,Wednesday,0,urban,5,1,rain,medium,21,medium,distraction,major,4,3,0,,0.25
19240,Gwalior,Madhya Pradesh,26.216867,78.176505,2023-01-07,9:00,9,Saturday,1,urban,3,1,fog,low,34,high,overspeeding,minor,5,2,1,,0.8
19241,Warangal,Telangana,17.975404,79.598107,2022-11-26,17:00,17,Saturday,1,urban,4,0,clear,high,28,high,weather,minor,4,3,1,,0.45
19242,Balasore,Odisha,21.493884,86.935225,2024-09-02,21:00,21,Monday,0,urban,1,1,clear,high,35,medium,drunk driving,major,5,2,0,,0.1
19243,Surat,Gujarat,21.181235,72.826764,2023-07-06,19:00,19,Thursday,0,rural,5,1,clear,high,35,high,overspeeding,fatal,5,5,1,,0.65
19244,Mumbai,Maharashtra,19.065932,72.870537,2022-12-05,23:00,23,Monday,0,urban,3,0,clear,high,33,medium,poor road,major,3,1,0,,0.1
19245,Sambalpur,Odisha,21.455007,83.979429,2022-10-01,5:00,5,Saturday,1,highway,4,1,fog,low,38,low,poor road,minor,3,3,0,,0.45
19246,Erode,Tamil Nadu,11.338704,77.716788,2023-03-16,12:00,12,Thursday,0,urban,6,1,fog,low,30,high,overspeeding,major,4,1,0,,0.65
19247,Kavaratti,Lakshadweep,10.576829,72.621613,2022-05-30,1:00,1,Monday,0,urban,3,1,rain,medium,21,medium,weather,minor,4,1,0,,0.25
19248,Pune,Maharashtra,18.525069,73.864765,2022-09-26,10:00,10,Monday,0,rural,5,0,rain,medium,39,high,poor road,fatal,4,4,1,,0.8
19249,Ahmedabad,Gujarat,23.033524,72.570416,2023-05-29,19:00,19,Monday,0,rural,4,1,fog,low,24,high,weather,fatal,5,5,1,,1.0
19250,Chennai,Tamil Nadu,13.081902,80.261969,2025-03-03,18:00,18,Monday,0,urban,3,1,rain,low,25,high,overspeeding,major,4,1,1,,0.8
19251,Alappuzha,Kerala,9.500915,76.344176,2024-08-23,23:00,23,Friday,0,urban,1,0,fog,low,39,medium,overspeeding,major,2,0,0,,0.45
19252,Howrah,West Bengal,22.585089,88.313281,2023-03-25,6:00,6,Saturday,1,highway,5,0,clear,high,33,high,poor road,minor,4,0,0,,0.3
19253,Darjeeling,West Bengal,27.02936,88.260299,2022-04-03,12:00,12,Sunday,1,urban,6,0,clear,high,27,medium,poor road,fatal,4,4,0,,0.3
19254,Sopore,Jammu and Kashmir,34.293757,74.468528,2024-02-28,11:00,11,Wednesday,0,highway,2,0,clear,high,25,low,weather,major,2,0,0,,0.1
19255,Belagavi,Karnataka,15.84624,74.49172,2024-12-11,4:00,4,Wednesday,0,urban,5,0,rain,medium,23,low,poor road,minor,5,3,0,,0.25
19256,Kargil,Ladakh,34.558192,76.127275,2022-07-26,7:00,7,Tuesday,0,rural,1,0,clear,high,22,medium,distraction,minor,3,0,0,,0.1
19257,Hyderabad,Telangana,17.374916,78.497355,2024-07-05,23:00,23,Friday,0,highway,6,1,clear,high,28,high,drunk driving,minor,5,4,0,,0.3
19258,Sambalpur,Odisha,21.46359,83.977189,2023-08-19,7:00,7,Saturday,1,highway,1,0,rain,low,16,high,distraction,fatal,4,4,0,,0.85
19259,Amritsar,Punjab,31.637967,74.868098,2023-01-17,23:00,23,Tuesday,0,rural,2,1,clear,high,39,high,distraction,major,5,5,0,,0.3
19260,New Delhi,Delhi,28.614442,77.21045,2024-12-19,23:00,23,Thursday,0,urban,6,0,fog,low,37,high,overspeeding,minor,4,3,0,,0.65
19261,Kanpur,Uttar Pradesh,26.439603,80.335241,2023-08-07,4:00,4,Monday,0,urban,2,0,fog,low,31,high,overspeeding,fatal,2,2,0,,0.85
19262,Tiruchirappalli,Tamil Nadu,10.792195,78.712089,2025-01-19,9:00,9,Sunday,1,rural,4,0,clear,high,20,medium,distraction,minor,3,2,1,,0.25
19263,Gangtok,Sikkim,27.332306,88.62189,2023-01-27,11:00,11,Friday,0,highway,5,0,rain,low,18,low,poor road,fatal,3,3,0,,0.65
19264,Muzaffarpur,Bihar,26.126015,85.353515,2024-08-19,14:00,14,Monday,0,rural,3,1,clear,high,26,high,poor road,minor,1,1,0,,0.3
19265,Jaipur,Rajasthan,26.90361,75.795398,2024-06-05,8:00,8,Wednesday,0,urban,2,0,rain,medium,30,high,overspeeding,minor,2,1,1,,0.6
19266,Kashipur,Uttarakhand,29.204018,78.958456,2022-06-03,16:00,16,Friday,0,rural,5,1,rain,medium,25,high,weather,fatal,5,5,0,,0.65
19267,Chennai,Tamil Nadu,13.072237,80.274616,2023-03-20,20:00,20,Monday,0,highway,1,1,clear,high,29,medium,drunk driving,minor,3,1,0,,0.1
19268,Rajamahendravaram,Andhra Pradesh,17.007059,81.813076,2023-05-05,17:00,17,Friday,0,rural,4,0,rain,low,22,high,drunk driving,minor,2,0,1,,0.8
19269,Agartala,Tripura,23.843307,91.290034,2024-11-12,10:00,10,Tuesday,0,highway,1,0,rain,medium,29,high,poor road,minor,4,2,1,,0.6
19270,Kolkata,West Bengal,22.565145,88.36682,2023-12-31,13:00,13,Sunday,1,highway,6,1,fog,low,23,high,distraction,major,3,0,0,,0.65
19271,Ludhiana,Punjab,30.911215,75.862946,2024-06-26,13:00,13,Wednesday,0,rural,5,0,fog,low,15,medium,distraction,minor,2,1,0,,0.45
19272,Thiruvananthapuram,Kerala,8.520503,76.930676,2025-01-24,13:00,13,Friday,0,highway,6,0,rain,medium,37,medium,overspeeding,major,2,2,0,,0.25
19273,Kolkata,West Bengal,22.583726,88.36329,2024-04-22,22:00,22,Monday,0,highway,5,1,rain,low,19,low,distraction,minor,1,0,0,,0.45
19274,Bangalore,Karnataka,12.975467,77.601656,2024-12-15,4:00,4,Sunday,1,highway,2,0,fog,low,21,low,weather,minor,1,1,0,,0.45
19275,Jammu,Jammu and Kashmir,32.720909,74.853095,2024-04-05,3:00,3,Friday,0,highway,6,1,fog,low,15,low,drunk driving,minor,4,4,0,,0.45
19276,Ramagundam,Telangana,18.808052,79.444586,2025-01-26,0:00,0,Sunday,1,urban,6,0,clear,high,25,low,drunk driving,fatal,1,1,0,,0.3
19277,Kanpur,Uttar Pradesh,26.45245,80.321829,2022-10-18,7:00,7,Tuesday,0,highway,5,1,clear,high,18,medium,weather,minor,3,1,0,,0.1
19278,Gaya,Bihar,24.787352,85.010503,2023-07-09,22:00,22,Sunday,1,rural,4,0,rain,medium,27,medium,overspeeding,minor,2,2,0,,0.25
19279,Margao,Goa,15.26317,73.969242,2022-02-09,12:00,12,Wednesday,0,rural,4,1,rain,low,28,medium,distraction,minor,5,3,0,,0.45
19280,Bangalore,Karnataka,12.972587,77.602374,2024-09-28,6:00,6,Saturday,1,urban,6,0,clear,high,32,high,poor road,minor,1,0,0,,0.3
19281,Tura,Meghalaya,25.510038,90.212924,2025-03-20,10:00,10,Thursday,0,rural,1,1,clear,high,39,high,distraction,major,3,0,1,,0.45
19282,Sagar,Madhya Pradesh,23.84228,78.743932,2022-12-27,13:00,13,Tuesday,0,rural,3,1,clear,high,29,medium,poor road,minor,5,5,0,,0.1
19283,Patna,Bihar,25.588123,85.141972,2025-01-10,22:00,22,Friday,0,rural,3,0,fog,low,23,high,poor road,minor,1,0,0,,0.65
19284,Nellore,Andhra Pradesh,14.453963,79.976996,2023-08-26,4:00,4,Saturday,1,urban,2,1,clear,high,25,low,drunk driving,minor,4,2,0,,0.1
19285,Amritsar,Punjab,31.626309,74.868358,2024-03-03,12:00,12,Sunday,1,urban,6,0,clear,high,36,low,overspeeding,minor,4,1,0,,0.1
19286,Chennai,Tamil Nadu,13.083362,80.275775,2022-05-12,19:00,19,Thursday,0,highway,1,1,clear,high,21,high,weather,fatal,5,5,1,,0.65
19287,Agra,Uttar Pradesh,27.17923,78.004744,2022-03-23,0:00,0,Wednesday,0,rural,4,0,fog,low,23,medium,drunk driving,minor,3,2,0,,0.45
19288,Indore,Madhya Pradesh,22.71564,75.865244,2022-05-17,21:00,21,Tuesday,0,rural,4,1,rain,medium,25,medium,drunk driving,major,4,0,0,,0.25
19289,Durg,Chhattisgarh,21.183068,81.284246,2024-09-03,14:00,14,Tuesday,0,rural,2,1,fog,low,31,high,overspeeding,minor,2,1,0,,0.65
19290,Jabalpur,Madhya Pradesh,22.178426,79.949545,2024-12-21,9:00,9,Saturday,1,rural,4,0,clear,high,28,high,drunk driving,minor,3,1,1,,0.45
19291,Margao,Goa,15.274533,73.958275,2023-12-04,1:00,1,Monday,0,rural,6,1,rain,medium,24,low,weather,minor,1,1,0,,0.25
19292,Thane,Maharashtra,19.208252,72.983172,2022-10-21,3:00,3,Friday,0,rural,5,0,fog,low,38,low,drunk driving,minor,5,1,0,,0.45
19293,Ranchi,Jharkhand,23.344459,85.298636,2022-01-12,2:00,2,Wednesday,0,highway,1,1,rain,medium,20,low,overspeeding,minor,3,2,0,,0.25
19294,Puducherry,Puducherry,11.939312,79.798173,2025-01-12,0:00,0,Sunday,1,rural,4,1,rain,medium,37,low,overspeeding,minor,1,0,0,,0.25
19295,Faridabad,Haryana,28.410685,77.328783,2024-05-29,11:00,11,Wednesday,0,urban,3,1,rain,low,31,low,drunk driving,minor,4,0,0,,0.45
19296,Kolkata,West Bengal,22.582112,88.365189,2023-11-18,14:00,14,Saturday,1,urban,3,1,fog,low,23,medium,distraction,minor,5,0,0,,0.45
19297,Bhopal,Madhya Pradesh,23.25476,77.407866,2023-01-13,3:00,3,Friday,0,rural,3,1,rain,medium,26,medium,distraction,minor,5,3,0,,0.25
19298,Patiala,Punjab,30.339195,76.393889,2023-01-17,1:00,1,Tuesday,0,urban,5,1,rain,low,23,low,poor road,minor,1,0,0,,0.45
19299,Vijayawada,Andhra Pradesh,16.496204,80.651371,2022-12-30,8:00,8,Friday,0,urban,4,0,fog,low,37,medium,drunk driving,minor,5,2,1,,0.6
19300,Gurugram,Haryana,28.471359,77.032953,2024-10-06,2:00,2,Sunday,1,highway,4,1,fog,low,24,low,overspeeding,major,4,1,0,,0.45
19301,Agra,Uttar Pradesh,27.171741,78.007173,2022-12-19,9:00,9,Monday,0,highway,4,1,fog,low,33,high,weather,minor,2,0,1,,0.8
19302,Mumbai,Maharashtra,19.085489,72.887868,2023-04-09,9:00,9,Sunday,1,urban,2,0,fog,low,16,high,drunk driving,minor,2,0,1,,0.8
19303,Karimnagar,Telangana,18.437692,79.126324,2022-02-19,12:00,12,Saturday,1,rural,5,0,rain,medium,15,medium,poor road,major,1,1,0,,0.25
19304,Thiruvananthapuram,Kerala,8.524602,76.939905,2022-02-10,8:00,8,Thursday,0,urban,6,0,rain,medium,34,high,overspeeding,minor,4,2,1,,0.6
19305,Varanasi,Uttar Pradesh,25.313805,82.970043,2023-01-03,0:00,0,Tuesday,0,highway,2,0,rain,medium,31,low,drunk driving,minor,3,0,0,,0.25
